type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,2_leaf_0,2,2,1,8.771937,1.2763402,11.030824,9568.jpg
image,,2_leaf_0,2,2,1,9.191392,1.066118,10.6559,10859.jpg
image,,2_leaf_0,2,2,1,8.733057,0.7024625,10.83031,17799.jpg
image,,2_leaf_0,2,2,1,8.619043,1.329845,11.6824255,14446.jpg
image,,2_leaf_0,2,2,1,7.970274,0.28072053,11.812762,12798.jpg
image,,2_leaf_0,2,2,1,7.6900063,1.1524513,10.503575,17242.jpg
image,,2_leaf_0,2,2,1,8.538641,1.8259441,11.006038,19956.jpg
image,,2_leaf_0,2,2,1,9.201785,1.1785632,10.586228,3978.jpg
image,,2_leaf_0,2,2,1,8.756471,0.7636374,11.126964,10393.jpg
image,,2_leaf_0,2,2,1,8.987523,1.4036261,10.604453,2539.jpg
image,,2_leaf_0,2,2,1,8.890762,0.96222824,11.850319,12408.jpg
image,,2_leaf_0,2,2,1,9.0208025,1.1181638,11.022376,5877.jpg
image,,2_leaf_0,2,2,1,8.933827,1.4385571,10.538605,11457.jpg
image,,2_leaf_0,2,2,1,7.6938405,0.58567363,10.257469,19487.jpg
image,,2_leaf_0,2,2,1,8.991113,1.1018707,10.474206,4189.jpg
image,,2_leaf_0,2,2,1,9.069287,1.5873181,11.415453,1743.jpg
image,,2_leaf_0,2,2,1,9.171796,1.0896126,11.263285,17026.jpg
image,,2_leaf_0,2,2,1,9.168699,1.6643734,10.608865,13254.jpg
image,,2_leaf_0,2,2,1,8.341575,1.4053398,10.992493,18697.jpg
image,,2_leaf_0,2,2,1,8.994178,1.1717967,10.339784,5485.jpg
image,,2_leaf_0,2,2,1,7.0787473,-0.4356336,11.336112,3641.jpg
image,,2_leaf_0,2,2,1,7.396868,-0.36549065,11.155867,16173.jpg
image,,2_leaf_0,2,2,1,8.993815,0.98448455,10.911082,4260.jpg
image,,2_leaf_0,2,2,1,9.262417,1.2649542,10.742315,12928.jpg
image,,2_leaf_0,2,2,1,8.052147,-0.027844869,10.53899,276.jpg
image,,2_leaf_0,2,2,1,8.986694,1.7086396,11.256378,18046.jpg
image,,2_leaf_0,2,2,1,8.700393,0.97767144,10.221738,4414.jpg
image,,2_leaf_0,2,2,1,8.6855545,1.1564131,10.959355,11100.jpg
image,,2_leaf_0,2,2,1,9.111477,0.6233332,11.051049,8780.jpg
image,,2_leaf_0,2,2,1,8.260105,-0.4142358,10.732851,7103.jpg
image,,2_leaf_0,2,2,1,9.167734,1.0473402,11.219252,3606.jpg
image,,2_leaf_0,2,2,1,8.914382,1.5791795,10.455256,16671.jpg
image,,2_leaf_0,2,2,1,8.989119,1.7317767,11.12291,16586.jpg
image,,2_leaf_0,2,2,1,8.257454,1.5311239,10.500452,15277.jpg
image,,2_leaf_0,2,2,1,8.25493,1.4939935,10.729326,19388.jpg
image,,2_leaf_0,2,2,1,9.392168,1.1724466,11.055787,2134.jpg
image,,2_leaf_0,2,2,1,7.559501,0.8113406,10.586249,8536.jpg
image,,2_leaf_0,2,2,1,8.642436,1.9663277,10.78224,1699.jpg
image,,2_leaf_0,2,2,1,7.787817,0.62070286,10.730805,5414.jpg
image,,2_leaf_0,2,2,1,9.204559,0.93792444,11.068412,8679.jpg
image,,2_leaf_0,2,2,1,9.364865,0.9887153,11.497852,1685.jpg
image,,2_leaf_0,2,2,1,9.288275,1.244175,10.687495,5132.jpg
image,,2_leaf_0,2,2,1,8.725474,1.2633061,11.638828,4344.jpg
image,,2_leaf_0,2,2,1,9.167686,1.6951518,10.673739,12681.jpg
image,,2_leaf_0,2,2,1,8.837339,1.7988535,10.64954,9340.jpg
image,,2_leaf_0,2,2,1,8.390551,0.56483984,10.60927,12151.jpg
image,,2_leaf_0,2,2,1,9.270186,1.4081273,10.788854,12584.jpg
image,,2_leaf_0,2,2,1,8.713584,1.086215,11.219794,5697.jpg
image,,2_leaf_0,2,2,1,7.978468,0.20817423,10.67969,18418.jpg
image,,2_leaf_0,2,2,1,8.401487,1.5282861,11.454727,19769.jpg
image,,2_leaf_0,2,2,1,8.095236,1.670474,10.761047,6712.jpg
image,,2_leaf_0,2,2,1,8.884967,0.74365646,10.45594,9048.jpg
image,,2_leaf_0,2,2,1,9.349222,1.0123714,11.558219,13125.jpg
image,,2_leaf_0,2,2,1,9.329392,1.5281224,11.387029,3765.jpg
image,,2_leaf_0,2,2,1,8.360118,-0.39361107,10.875174,13141.jpg
image,,2_leaf_0,2,2,1,9.24759,0.87982434,11.105333,14245.jpg
image,,2_leaf_0,2,2,1,8.64549,1.4293131,10.377054,12567.jpg
image,,2_leaf_0,2,2,1,7.498523,0.20937645,10.354434,18974.jpg
image,,2_leaf_0,2,2,1,8.70056,0.13162695,10.681869,4192.jpg
image,,2_leaf_0,2,2,1,8.508632,1.9735802,10.887573,9068.jpg
image,,2_leaf_0,2,2,1,8.667261,1.4880823,11.48519,10515.jpg
image,,2_leaf_0,2,2,1,8.467062,1.6495261,10.850687,17091.jpg
image,,2_leaf_0,2,2,1,9.137509,0.84290785,10.822316,6311.jpg
image,,2_leaf_0,2,2,1,9.117802,1.0398312,10.534845,12904.jpg
image,,2_leaf_0,2,2,1,9.058262,1.1184444,10.849501,15755.jpg
image,,2_leaf_0,2,2,1,9.026507,1.1374032,11.25627,10575.jpg
image,,2_leaf_0,2,2,1,7.2722354,1.284675,10.877219,19714.jpg
image,,2_leaf_0,2,2,1,8.90848,1.5760449,11.366567,17380.jpg
image,,2_leaf_0,2,2,1,7.600283,0.41281664,10.476616,525.jpg
image,,2_leaf_0,2,2,1,7.2372394,0.75205976,10.672409,6398.jpg
image,,2_leaf_0,2,2,1,9.184758,1.2194418,11.560528,7993.jpg
image,,2_leaf_0,2,2,1,9.112887,1.1289606,11.094281,8420.jpg
image,,2_leaf_0,2,2,1,9.107186,1.071626,10.514615,7836.jpg
image,,2_leaf_0,2,2,1,7.659646,-0.38631788,10.616579,8125.jpg
image,,2_leaf_0,2,2,1,8.323696,1.2258462,10.398946,9190.jpg
image,,2_leaf_0,2,2,1,9.025051,1.3937142,10.45682,12529.jpg
image,,2_leaf_0,2,2,1,8.366802,1.4398597,10.9319515,15328.jpg
image,,2_leaf_0,2,2,1,6.518952,1.0039237,11.062982,13885.jpg
image,,2_leaf_0,2,2,1,8.154362,-0.3891669,10.629451,15094.jpg
image,,2_leaf_0,2,2,1,9.144869,1.6599488,11.195104,2220.jpg
image,,2_leaf_0,2,2,1,9.331251,1.4172435,11.291717,19120.jpg
image,,2_leaf_0,2,2,1,9.270199,1.1297274,11.661725,2919.jpg
image,,2_leaf_0,2,2,1,9.043261,1.2102238,10.456111,10386.jpg
image,,2_leaf_0,2,2,1,9.236774,1.1390619,11.61913,1799.jpg
image,,2_leaf_0,2,2,1,9.189659,0.69369847,11.038758,7018.jpg
image,,2_leaf_0,2,2,1,9.214863,1.2529365,10.50347,19276.jpg
image,,2_leaf_0,2,2,1,7.9522433,0.057321724,10.499537,4676.jpg
image,,2_leaf_0,2,2,1,8.157013,1.4463242,11.445613,6126.jpg
image,,2_leaf_0,2,2,1,9.216705,1.3425093,11.353686,12518.jpg
image,,2_leaf_0,2,2,1,8.957422,0.58805597,10.7729645,2140.jpg
image,,2_leaf_0,2,2,1,9.464732,1.561626,11.488784,8656.jpg
image,,2_leaf_0,2,2,1,9.259448,1.5651051,11.148298,3719.jpg
image,,2_leaf_0,2,2,1,8.999761,1.7057415,10.746277,2201.jpg
image,,2_leaf_0,2,2,1,9.304949,1.1908158,11.595318,9793.jpg
image,,2_leaf_0,2,2,1,8.2965555,-0.28633338,10.669673,439.jpg
image,,2_leaf_0,2,2,1,8.437404,1.8756177,10.745286,17466.jpg
image,,2_leaf_0,2,2,1,8.84306,1.7466352,10.703893,1925.jpg
image,,2_leaf_0,2,2,1,9.020374,1.4376578,11.333742,17648.jpg
image,,2_leaf_0,2,2,1,8.6286745,1.9175745,10.628722,15263.jpg
image,,2_leaf_0,2,2,1,7.81267,1.1133118,10.328314,4927.jpg
image,,2_leaf_0,2,2,1,8.568765,-0.25176075,10.86927,7421.jpg
image,,2_leaf_0,2,2,1,8.742677,1.4457827,10.948551,13761.jpg
image,,2_leaf_0,2,2,1,8.307167,-0.36105353,11.074371,5779.jpg
image,,2_leaf_0,2,2,1,8.572216,1.5211173,11.499093,5411.jpg
image,,2_leaf_0,2,2,1,9.266459,1.2415267,11.638464,9023.jpg
image,,2_leaf_0,2,2,1,9.292358,0.8939544,11.323426,12467.jpg
image,,2_leaf_0,2,2,1,7.2853565,0.04890218,11.409867,10474.jpg
image,,2_leaf_0,2,2,1,9.1454315,1.2750846,10.446007,9763.jpg
image,,2_leaf_0,2,2,1,8.572655,1.7380875,10.620005,4380.jpg
image,,2_leaf_0,2,2,1,8.61982,0.5063721,11.1855345,6994.jpg
image,,2_leaf_0,2,2,1,9.282882,1.2318858,11.005666,12907.jpg
image,,2_leaf_0,2,2,1,7.472152,1.2083932,10.931845,4673.jpg
image,,2_leaf_0,2,2,1,9.360724,1.0718558,11.595492,3994.jpg
image,,2_leaf_0,2,2,1,9.138392,1.2526809,11.501191,12976.jpg
image,,2_leaf_0,2,2,1,8.779674,1.3273,11.149526,10544.jpg
image,,2_leaf_0,2,2,1,8.139785,0.10639876,10.734183,12439.jpg
image,,2_leaf_0,2,2,1,6.873399,0.14880477,11.505689,5233.jpg
image,,2_leaf_0,2,2,1,7.2162232,-0.15432523,11.633727,16136.jpg
image,,2_leaf_0,2,2,1,7.6341267,0.12066841,11.959722,12316.jpg
image,,2_leaf_0,2,2,1,9.052322,1.4340585,11.792035,5149.jpg
image,,2_leaf_0,2,2,1,7.2542467,0.031300426,11.58204,13600.jpg
image,,2_leaf_0,2,2,1,8.305267,1.4422586,11.851227,4791.jpg
image,,2_leaf_0,2,2,1,9.129852,0.9811809,11.761183,16502.jpg
node,2_leaf_1,planet_2,2,1,299,4.573607,-0.6436819,12.747971,
image,,2_leaf_1,2,2,1,4.840688,0.115109265,12.124745,4565.jpg
image,,2_leaf_1,2,2,1,5.370936,0.08870067,11.828987,11679.jpg
image,,2_leaf_1,2,2,1,3.6187735,-0.89191407,12.226182,11697.jpg
image,,2_leaf_1,2,2,1,4.8473125,-1.2097639,12.52543,17742.jpg
image,,2_leaf_1,2,2,1,5.5071497,-0.13514134,12.789246,9815.jpg
image,,2_leaf_1,2,2,1,5.4449735,-0.3600246,12.622932,128.jpg
image,,2_leaf_1,2,2,1,5.611735,-0.34795266,12.501926,6588.jpg
image,,2_leaf_1,2,2,1,4.984841,-1.2791779,12.75846,15550.jpg
image,,2_leaf_1,2,2,1,5.3406663,-0.8177198,12.8189,4059.jpg
image,,2_leaf_1,2,2,1,5.698773,-0.21203715,12.289043,4467.jpg
image,,2_leaf_1,2,2,1,5.3500247,-0.16933343,12.6504965,12534.jpg
image,,2_leaf_1,2,2,1,5.314871,-0.38002375,12.63794,5720.jpg
image,,2_leaf_1,2,2,1,5.6742787,-0.44010377,12.866321,18385.jpg
image,,2_leaf_1,2,2,1,5.509294,-0.65980476,12.683325,6852.jpg
image,,2_leaf_1,2,2,1,4.407766,-1.4591929,12.692751,16350.jpg
image,,2_leaf_1,2,2,1,4.75785,-0.12597586,12.925927,7882.jpg
image,,2_leaf_1,2,2,1,4.1883388,-0.33922452,12.128945,18471.jpg
image,,2_leaf_1,2,2,1,5.0252457,-0.18804851,12.99784,15635.jpg
image,,2_leaf_1,2,2,1,4.158784,-1.482994,12.852583,7935.jpg
image,,2_leaf_1,2,2,1,5.002193,-0.44359976,12.969032,18600.jpg
image,,2_leaf_1,2,2,1,4.005885,0.01853116,12.403303,14460.jpg
image,,2_leaf_1,2,2,1,4.816799,-0.030683456,12.821582,8232.jpg
image,,2_leaf_1,2,2,1,4.2960253,-0.7662184,12.698045,2891.jpg
image,,2_leaf_1,2,2,1,4.8154964,-0.8516439,12.965656,7078.jpg
image,,2_leaf_1,2,2,1,5.1909776,0.047978383,11.919571,1791.jpg
image,,2_leaf_1,2,2,1,4.728143,-1.1726578,12.849488,19220.jpg
image,,2_leaf_1,2,2,1,4.601514,-0.4375363,13.234539,5938.jpg
image,,2_leaf_1,2,2,1,4.0586886,-1.0825956,12.612066,10399.jpg
image,,2_leaf_1,2,2,1,4.6791434,-0.923367,12.887809,6481.jpg
image,,2_leaf_1,2,2,1,4.0724072,-1.2223825,12.660803,17175.jpg
image,,2_leaf_1,2,2,1,4.4794426,-0.45729327,13.289881,13887.jpg
image,,2_leaf_1,2,2,1,4.521108,-0.24806574,13.312865,7582.jpg
image,,2_leaf_1,2,2,1,4.586701,-1.1584619,13.164516,2902.jpg
image,,2_leaf_1,2,2,1,4.514962,-1.1835381,12.919462,18891.jpg
image,,2_leaf_1,2,2,1,4.8937755,-0.48293123,12.5567045,18065.jpg
image,,2_leaf_1,2,2,1,4.0055943,-1.3811535,12.729663,18612.jpg
image,,2_leaf_1,2,2,1,4.8714695,-0.6495882,12.535268,15774.jpg
image,,2_leaf_1,2,2,1,3.9769971,-1.2118365,13.036315,6691.jpg
image,,2_leaf_1,2,2,1,4.471649,-1.235405,13.071119,13451.jpg
image,,2_leaf_1,2,2,1,4.0173917,-0.97463393,12.738518,15165.jpg
image,,2_leaf_1,2,2,1,4.6784124,-0.8535645,12.395222,2547.jpg
image,,2_leaf_1,2,2,1,4.6131477,-1.1790009,13.037628,552.jpg
image,,2_leaf_1,2,2,1,4.0591936,-0.7182618,12.324105,15940.jpg
image,,2_leaf_1,2,2,1,4.1543717,-1.4969497,12.713957,11783.jpg
image,,2_leaf_1,2,2,1,5.155704,-0.25810024,12.796241,4297.jpg
image,,2_leaf_1,2,2,1,4.255428,-0.5686215,12.523765,7052.jpg
image,,2_leaf_1,2,2,1,4.047788,-1.3856884,12.691781,19484.jpg
image,,2_leaf_1,2,2,1,4.460573,-0.14663601,12.538665,2154.jpg
image,,2_leaf_1,2,2,1,4.256312,-0.9006458,13.021445,5858.jpg
image,,2_leaf_1,2,2,1,4.452071,-0.34903872,12.260394,17607.jpg
image,,2_leaf_1,2,2,1,5.121752,-0.60440266,12.745241,12243.jpg
image,,2_leaf_1,2,2,1,5.1757755,-0.44097248,12.4247055,1345.jpg
image,,2_leaf_1,2,2,1,4.804516,-0.5259569,13.008579,15666.jpg
image,,2_leaf_1,2,2,1,5.211269,-0.7328146,13.125912,16491.jpg
image,,2_leaf_1,2,2,1,4.692445,-1.2063,12.954812,1709.jpg
image,,2_leaf_1,2,2,1,4.2518406,-1.0178528,12.536871,17691.jpg
image,,2_leaf_1,2,2,1,5.2029133,0.059032142,11.858272,2358.jpg
image,,2_leaf_1,2,2,1,4.290606,-0.22257797,12.931332,391.jpg
image,,2_leaf_1,2,2,1,4.337017,-1.3402945,12.739814,12300.jpg
image,,2_leaf_1,2,2,1,4.1879926,-1.414169,12.846695,10271.jpg
image,,2_leaf_1,2,2,1,4.839401,0.036538765,11.952576,8733.jpg
image,,2_leaf_1,2,2,1,4.6393843,-0.53538525,13.440485,6993.jpg
image,,2_leaf_1,2,2,1,4.1859183,-1.379556,12.910712,16052.jpg
image,,2_leaf_1,2,2,1,4.6389327,-1.2545992,12.970937,18325.jpg
image,,2_leaf_1,2,2,1,5.0172596,-0.8375632,12.694724,8955.jpg
image,,2_leaf_1,2,2,1,4.0301285,-0.82951134,12.3081455,17417.jpg
image,,2_leaf_1,2,2,1,4.742493,-0.2914076,13.011833,13375.jpg
image,,2_leaf_1,2,2,1,4.5238547,-0.1701543,13.1885,10840.jpg
image,,2_leaf_1,2,2,1,4.2266006,-0.41209427,12.382911,9008.jpg
image,,2_leaf_1,2,2,1,5.091569,-0.8796888,13.088373,11081.jpg
image,,2_leaf_1,2,2,1,4.678317,-0.1107604,12.9864645,4202.jpg
image,,2_leaf_1,2,2,1,5.1621785,-0.5743908,12.814897,18525.jpg
image,,2_leaf_1,2,2,1,4.6917567,-0.95680636,13.280352,540.jpg
image,,2_leaf_1,2,2,1,5.5169187,-0.4482392,12.702962,15769.jpg
image,,2_leaf_1,2,2,1,4.906152,-0.64824027,13.088731,19453.jpg
image,,2_leaf_1,2,2,1,4.6775246,-0.34195107,12.4810095,13760.jpg
image,,2_leaf_1,2,2,1,4.6783853,-1.232737,12.701908,907.jpg
image,,2_leaf_1,2,2,1,4.8902874,-0.5063827,13.335488,4097.jpg
image,,2_leaf_1,2,2,1,4.207737,-0.39924705,12.1004305,10995.jpg
image,,2_leaf_1,2,2,1,5.348837,-0.7279538,12.780852,2838.jpg
image,,2_leaf_1,2,2,1,5.3818755,-0.39805195,12.698143,9774.jpg
image,,2_leaf_1,2,2,1,4.045462,-1.4642324,12.847671,795.jpg
image,,2_leaf_1,2,2,1,4.5644407,-0.09506769,12.324506,11184.jpg
image,,2_leaf_1,2,2,1,4.705305,-0.25992575,13.307442,15407.jpg
image,,2_leaf_1,2,2,1,4.416589,-0.21078761,12.436346,14563.jpg
image,,2_leaf_1,2,2,1,4.4086013,-0.42588088,12.503288,18455.jpg
image,,2_leaf_1,2,2,1,4.179643,-0.9858106,12.972764,6224.jpg
image,,2_leaf_1,2,2,1,4.0373797,-1.1395565,12.771824,680.jpg
image,,2_leaf_1,2,2,1,3.9992914,-0.16398458,12.314779,12767.jpg
image,,2_leaf_1,2,2,1,4.333303,-1.0829161,12.839426,5584.jpg
image,,2_leaf_1,2,2,1,4.018838,-1.1150763,13.036415,16511.jpg
image,,2_leaf_1,2,2,1,4.4399257,-0.13087416,13.112584,11271.jpg
image,,2_leaf_1,2,2,1,4.9281516,-0.7667605,12.647521,14425.jpg
image,,2_leaf_1,2,2,1,4.686594,-0.47596207,13.395242,5678.jpg
image,,2_leaf_1,2,2,1,4.549547,-0.25796264,12.376664,18741.jpg
image,,2_leaf_1,2,2,1,4.5572753,-0.469748,12.938708,10177.jpg
image,,2_leaf_1,2,2,1,5.553869,-0.31060687,12.3758,14833.jpg
image,,2_leaf_1,2,2,1,4.068144,-1.5372547,12.956175,14279.jpg
image,,2_leaf_1,2,2,1,4.383395,-1.048939,12.980844,4482.jpg
image,,2_leaf_1,2,2,1,5.229683,-0.382697,12.814279,17689.jpg
image,,2_leaf_1,2,2,1,4.748708,-0.9263247,12.685094,15221.jpg
image,,2_leaf_1,2,2,1,3.716744,-0.32227892,12.22803,4716.jpg
image,,2_leaf_1,2,2,1,4.8231397,0.096955374,12.638161,10304.jpg
image,,2_leaf_1,2,2,1,5.083193,-0.68060714,12.934729,10068.jpg
image,,2_leaf_1,2,2,1,4.0551596,-0.9218703,12.427806,19356.jpg
image,,2_leaf_1,2,2,1,4.9341555,-0.5917589,13.27989,4745.jpg
image,,2_leaf_1,2,2,1,3.7521887,-0.64893705,12.419868,18559.jpg
image,,2_leaf_1,2,2,1,4.034344,-1.0713685,12.936906,1723.jpg
image,,2_leaf_1,2,2,1,4.8282166,-0.031510357,12.611656,13841.jpg
image,,2_leaf_1,2,2,1,4.810371,-0.019844849,12.311765,1707.jpg
image,,2_leaf_1,2,2,1,5.1983027,-0.88257915,12.946689,11275.jpg
image,,2_leaf_1,2,2,1,4.8162265,-0.8259251,12.549508,4945.jpg
image,,2_leaf_1,2,2,1,4.9047174,-0.3502129,12.8829,10115.jpg
image,,2_leaf_1,2,2,1,5.066954,-0.5158923,13.09253,9708.jpg
image,,2_leaf_1,2,2,1,4.143841,-0.13969073,12.387492,9310.jpg
image,,2_leaf_1,2,2,1,4.284706,-0.3146085,12.165074,12165.jpg
image,,2_leaf_1,2,2,1,5.073313,-0.45113087,12.944948,6874.jpg
image,,2_leaf_1,2,2,1,4.5938025,-0.060865004,12.190539,4112.jpg
image,,2_leaf_1,2,2,1,3.9747949,-1.1652857,12.536671,14588.jpg
image,,2_leaf_1,2,2,1,4.1371517,-0.47019082,12.188115,18145.jpg
image,,2_leaf_1,2,2,1,4.5358105,-1.2639194,12.504534,4889.jpg
image,,2_leaf_1,2,2,1,5.2496657,0.08842359,11.771841,11526.jpg
image,,2_leaf_1,2,2,1,5.40089,-0.4089692,12.7663965,18465.jpg
image,,2_leaf_1,2,2,1,4.4623055,-0.45254892,13.172639,17992.jpg
image,,2_leaf_1,2,2,1,3.8819666,-0.8985711,12.662909,15893.jpg
image,,2_leaf_1,2,2,1,4.847167,0.049500328,12.209678,2973.jpg
image,,2_leaf_1,2,2,1,4.933359,-0.12011555,12.943949,11442.jpg
image,,2_leaf_1,2,2,1,4.3866935,-0.14627886,12.856885,7971.jpg
image,,2_leaf_1,2,2,1,3.989428,-1.3688117,12.7956705,6741.jpg
image,,2_leaf_1,2,2,1,5.016734,-0.053735856,12.666667,19225.jpg
image,,2_leaf_1,2,2,1,5.195245,-0.8766388,12.902298,19119.jpg
image,,2_leaf_1,2,2,1,4.871907,-0.30289003,12.762611,14867.jpg
image,,2_leaf_1,2,2,1,4.651218,-0.46665618,13.354773,9475.jpg
image,,2_leaf_1,2,2,1,4.9431524,-0.48996004,13.169885,3895.jpg
image,,2_leaf_1,2,2,1,4.2849574,-1.527817,12.676591,2508.jpg
image,,2_leaf_1,2,2,1,4.3993783,-1.071617,13.235678,13294.jpg
image,,2_leaf_1,2,2,1,4.1814885,-1.2791059,12.932032,2555.jpg
image,,2_leaf_1,2,2,1,5.1503596,0.061105754,11.909944,8908.jpg
image,,2_leaf_1,2,2,1,4.4957075,-0.5352599,12.469294,12929.jpg
image,,2_leaf_1,2,2,1,3.8114076,-0.567134,12.492924,9129.jpg
image,,2_leaf_1,2,2,1,4.383209,-0.18756294,12.135686,16932.jpg
image,,2_leaf_1,2,2,1,4.1378284,-0.117441446,12.04704,14337.jpg
image,,2_leaf_1,2,2,1,4.3206477,-0.56336486,12.421927,17948.jpg
image,,2_leaf_1,2,2,1,4.3091865,-0.56088656,13.143183,15651.jpg
image,,2_leaf_1,2,2,1,4.8212786,-1.1697022,13.012561,19705.jpg
image,,2_leaf_1,2,2,1,4.609974,-0.13896842,13.088217,4491.jpg
image,,2_leaf_1,2,2,1,4.6345096,-0.7385697,13.384327,14831.jpg
image,,2_leaf_1,2,2,1,4.559736,-1.357265,13.029167,16882.jpg
image,,2_leaf_1,2,2,1,5.272729,-0.524694,12.705841,17788.jpg
image,,2_leaf_1,2,2,1,3.7847295,0.015961785,12.132427,206.jpg
image,,2_leaf_1,2,2,1,4.6875405,-0.029970786,12.28263,10776.jpg
image,,2_leaf_1,2,2,1,4.4498634,-0.10931806,12.823291,14291.jpg
image,,2_leaf_1,2,2,1,3.9028823,-1.2214106,12.672965,14264.jpg
image,,2_leaf_1,2,2,1,4.857093,-0.18855678,12.808157,18835.jpg
image,,2_leaf_1,2,2,1,4.822139,0.09934762,12.288555,2460.jpg
image,,2_leaf_1,2,2,1,4.410872,-0.8316575,12.443705,15122.jpg
image,,2_leaf_1,2,2,1,5.0067415,-0.18594022,12.826601,17060.jpg
image,,2_leaf_1,2,2,1,5.5030847,-0.33626765,12.895264,8709.jpg
image,,2_leaf_1,2,2,1,3.8103557,0.01914923,12.21859,10955.jpg
image,,2_leaf_1,2,2,1,4.1713758,-0.7092334,12.331709,15820.jpg
image,,2_leaf_1,2,2,1,4.5111227,-0.18797214,13.22001,9289.jpg
image,,2_leaf_1,2,2,1,4.663595,-1.1379168,13.258257,14107.jpg
image,,2_leaf_1,2,2,1,4.254032,-1.4846618,12.83087,18011.jpg
image,,2_leaf_1,2,2,1,4.1704793,-1.5575225,12.902077,7868.jpg
image,,2_leaf_1,2,2,1,5.324092,-0.401634,12.809424,3009.jpg
image,,2_leaf_1,2,2,1,4.8289437,-0.7110007,13.397209,9097.jpg
image,,2_leaf_1,2,2,1,4.494525,-0.21763289,12.306899,2546.jpg
image,,2_leaf_1,2,2,1,4.5000267,-0.41105473,13.364571,13506.jpg
image,,2_leaf_1,2,2,1,4.9332786,0.08426496,12.195867,10973.jpg
image,,2_leaf_1,2,2,1,4.541028,-0.6324482,12.503789,2959.jpg
image,,2_leaf_1,2,2,1,4.082586,-1.4501858,12.992764,62.jpg
image,,2_leaf_1,2,2,1,3.886261,-0.24680555,12.238558,19898.jpg
image,,2_leaf_1,2,2,1,4.434982,-0.36726323,13.284748,16768.jpg
image,,2_leaf_1,2,2,1,4.8649774,-1.0877247,12.863478,6918.jpg
image,,2_leaf_1,2,2,1,3.7911177,-0.939282,12.4833355,1342.jpg
image,,2_leaf_1,2,2,1,4.180933,-1.3901533,12.750309,13293.jpg
image,,2_leaf_1,2,2,1,4.113484,-1.4384619,12.829702,11388.jpg
image,,2_leaf_1,2,2,1,5.3560357,-0.73261,12.854269,5446.jpg
image,,2_leaf_1,2,2,1,4.551306,-0.79977274,12.605586,11543.jpg
image,,2_leaf_1,2,2,1,4.562564,-0.5302769,13.378834,7111.jpg
image,,2_leaf_1,2,2,1,4.4307632,-1.3689961,12.535891,16612.jpg
image,,2_leaf_1,2,2,1,4.484118,-0.30318722,13.363367,19636.jpg
image,,2_leaf_1,2,2,1,5.167132,-0.96643925,12.892462,2291.jpg
image,,2_leaf_1,2,2,1,3.8938117,-1.1225,12.784506,2886.jpg
image,,2_leaf_1,2,2,1,4.416362,-0.34193957,13.305678,6742.jpg
image,,2_leaf_1,2,2,1,3.8313353,-0.35824275,12.254103,3053.jpg
image,,2_leaf_1,2,2,1,3.9083142,-1.1492826,12.624384,7196.jpg
image,,2_leaf_1,2,2,1,3.6564357,-0.8091538,12.24096,11373.jpg
image,,2_leaf_1,2,2,1,4.0237627,-1.1757673,12.841958,5523.jpg
image,,2_leaf_1,2,2,1,3.8967025,-1.3223792,12.735631,13679.jpg
image,,2_leaf_1,2,2,1,4.512205,-0.16196875,12.805403,10596.jpg
image,,2_leaf_1,2,2,1,3.9088616,-1.1574631,12.921453,6762.jpg
image,,2_leaf_1,2,2,1,4.3733664,-0.30319837,12.636755,9269.jpg
image,,2_leaf_1,2,2,1,4.3557854,-1.4439274,12.98351,12424.jpg
image,,2_leaf_1,2,2,1,4.208756,-0.7909288,12.395129,7307.jpg
image,,2_leaf_1,2,2,1,4.577517,-0.41825148,12.97513,14803.jpg
image,,2_leaf_1,2,2,1,4.6619153,0.053062152,12.775886,180.jpg
image,,2_leaf_1,2,2,1,4.0015197,-1.2539017,12.92336,6955.jpg
image,,2_leaf_1,2,2,1,4.1864467,-1.5014893,12.810262,16872.jpg
image,,2_leaf_1,2,2,1,4.5271587,-0.8399335,13.366313,2391.jpg
image,,2_leaf_1,2,2,1,3.975933,-1.2331941,12.698272,9780.jpg
image,,2_leaf_1,2,2,1,4.722137,-0.1820895,13.110138,851.jpg
image,,2_leaf_1,2,2,1,4.6396475,-0.5466771,12.380519,2086.jpg
image,,2_leaf_1,2,2,1,5.2290916,-0.49200273,13.03045,5338.jpg
image,,2_leaf_1,2,2,1,4.0980506,-1.1695733,12.815084,11186.jpg
image,,2_leaf_1,2,2,1,4.953353,-0.67116123,13.377067,14145.jpg
image,,2_leaf_1,2,2,1,4.522064,-0.47926107,13.381769,11684.jpg
image,,2_leaf_1,2,2,1,4.8189206,-0.9169477,12.636483,12852.jpg
image,,2_leaf_1,2,2,1,3.8075008,-0.5227042,12.325543,19585.jpg
image,,2_leaf_1,2,2,1,4.1888027,-1.0545146,12.947302,7232.jpg
image,,2_leaf_1,2,2,1,4.450069,-0.48350438,13.194442,5221.jpg
image,,2_leaf_1,2,2,1,4.3386416,-0.2237246,12.378059,18827.jpg
image,,2_leaf_1,2,2,1,4.187603,-1.5574813,12.712737,11582.jpg
image,,2_leaf_1,2,2,1,4.4967465,-0.1744628,12.839996,12255.jpg
image,,2_leaf_1,2,2,1,4.4410334,-0.99855787,12.868331,11739.jpg
image,,2_leaf_1,2,2,1,3.822391,-0.641903,12.52809,10122.jpg
image,,2_leaf_1,2,2,1,4.99375,-0.52859306,13.318157,13907.jpg
